gebruiker;Dag;Tijd;opnamenaam;id;gesprek;gezongen;tv;stilte;muziek;skype;Energy;F;SFM;ruimgesproken;Dataset1;Dataset2;Data3
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 14-30.mp3;14;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 15-30.mp3;15;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 16-30.mp3;16;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 17-30.mp3;17;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 18-30.mp3;18;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 19-30.mp3;19;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 20-30.mp3;20;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 21-30.mp3;21;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 22-30.mp3;22;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 23-30.mp3;23;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 24-30.mp3;24;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 25-30.mp3;25;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 26-30.mp3;26;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 27-30.mp3;27;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 28-30.mp3;28;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 29-30.mp3;29;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;12_58_40;3 - audio_01-06-2014_12_58_40 30-30.mp3;30;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 01-28.mp3;1;0;0;0;0;0;0;34,66701181989;323,11317296918;-2,78620893552;0;0;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 02-28.mp3;2;0;0;0;0;0;0;37,88269206839;343,89802071428;-3,43275853507;0;0;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 03-28.mp3;3;0;0;0;0;0;0;36,42323550586;323,21370600371;-2,68275623183;0;0;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 04-28.mp3;4;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 05-28.mp3;5;0;0;0;0;0;0;38,87492456607;322,83689958567;-2,38902905031;0;0;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 06-28.mp3;6;0;0;0;0;0;0;37,60955625611;322,00730958939;-2,49461587204;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 07-28.mp3;7;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 08-28.mp3;8;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 09-28.mp3;9;0;0;0;0;0;0;39,51735133058;337,28833083746;-2,25105751463;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 10-28.mp3;10;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 11-28.mp3;11;0;0;0;0;0;0;37,63736299169;323,13777274465;-2,71711997154;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 12-28.mp3;12;0;0;0;0;0;0;38,82912538838;312,05453917123;-2,21861550535;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 13-28.mp3;13;0;0;0;0;0;0;39,79201582481;337,37910226971;-2,04524027030;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 14-28.mp3;14;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 15-28.mp3;15;0;0;0;0;0;0;36,87129841974;325,92809793593;-2,50998652239;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 16-28.mp3;16;0;0;0;0;0;0;36,92819294615;308,89644321959;-2,65499896761;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 17-28.mp3;17;0;0;0;0;0;0;41,43275601422;337,37910226971;-2,11837264596;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 18-28.mp3;18;0;0;0;0;0;0;38,89178531530;323,21370600371;-2,12450943253;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 19-28.mp3;19;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 20-28.mp3;20;0;0;0;0;0;0;;;;0;;;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 21-28.mp3;21;0;0;0;0;0;0;42,05770556692;455,01251426836;-3,28069299753;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 22-28.mp3;22;0;0;0;0;0;0;39,21476709705;326,14650433445;-2,37317707199;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 23-28.mp3;23;0;0;0;0;0;0;38,47972475580;322,53602642669;-2,17376877580;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 24-28.mp3;24;0;0;0;0;0;0;38,32356585823;326,02863097046;-2,37737837210;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 25-28.mp3;25;0;0;0;0;0;0;36,53983003893;323,23806379765;-2,49250264526;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 26-28.mp3;26;0;0;0;0;0;0;40,84039516162;337,37910226971;-2,04241792109;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 27-28.mp3;27;0;0;0;0;0;0;40,00665923042;322,20837565844;-1,95615530842;0;;0;
listens3;01/06/14;13_03_40;3 - audio_01-06-2014_13_03_40 28-28.mp3;28;0;0;0;0;0;0;37,41102980180;326,13816927007;-2,26190316593;0;;0;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 01-30.mp3;1;0;0;0;0;1;0;66,29738239770;300,99590537328;-5,27805381493;1;;;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 02-30.mp3;2;0;0;0;0;1;0;73,35538800933;301,27432319210;-5,93643895131;1;;;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 03-30.mp3;3;0;0;0;0;1;0;71,12010329346;303,40869820192;-5,00390700986;1;;;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 04-30.mp3;4;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 05-30.mp3;5;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 06-30.mp3;6;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 07-30.mp3;7;1;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 08-30.mp3;8;1;0;0;0;1;0;51,28434433;309,8993537;-2,899076807;1;1;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 09-30.mp3;9;0;0;0;0;1;0;49,93029536024;551,12209527599;-2,00770432099;1;;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 10-30.mp3;10;1;0;0;0;1;0;54,3472279;303,6813085;-5,151991851;1;1;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 11-30.mp3;11;1;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 12-30.mp3;12;1;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 13-30.mp3;13;0;0;0;0;1;0;58,73238235985;306,58974900075;-3,82652316882;1;0;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 14-30.mp3;14;0;0;0;0;1;0;63,30322118461;300,97345003312;-4,71302431386;1;0;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 15-30.mp3;15;0;0;0;0;1;0;57,30626643211;366,84504298834;-4,27696907744;1;0;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 16-30.mp3;16;0;0;0;0;1;0;57,47526098568;301,17403213910;-3,48629310904;1;0;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 17-30.mp3;17;0;0;0;0;1;0;60,66377902609;302,17694266904;-2,90788058835;1;0;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 18-30.mp3;18;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 19-30.mp3;19;1;0;0;0;1;0;64,45977782;380,403964;-2,74184587;1;1;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 20-30.mp3;20;1;0;0;0;1;0;60,60494439;398,7572267;-3,930316078;1;1;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 21-30.mp3;21;1;0;0;0;1;0;55,6066228;615,9659025;-3,855107479;1;1;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 22-30.mp3;22;1;0;0;0;1;0;50,44639625;384,5158972;-3,089744253;1;1;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 23-30.mp3;23;0;0;0;0;1;0;49,35819290958;318,62467535995;-4,54133918776;1;0;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 24-30.mp3;24;0;0;0;0;1;0;47,64439564306;305,11775978888;-2,90121330999;1;0;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 25-30.mp3;25;0;0;0;0;1;0;49,46125553819;323,53893695663;-3,45627287184;1;0;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 26-30.mp3;26;0;0;0;0;1;0;48,83770924284;323,53893695663;-3,27343928604;1;0;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 27-30.mp3;27;0;0;0;0;1;0;49,81096593360;305,31882585793;-3,30046741292;1;0;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 28-30.mp3;28;0;0;0;0;1;0;49,25885710872;306,99091321272;-3,32414906430;1;0;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 29-30.mp3;29;0;0;0;0;1;0;49,30024477510;319,62758588988;-3,45762307755;1;0;1;
listens1;24/05/14;12_38_17;1 - audio_24-05-2014_12_38_17 30-30.mp3;30;0;0;0;0;1;0;49,23746954546;320,16594478725;-3,42738074443;1;;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 01-30.mp3;1;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 02-30.mp3;2;0;0;0;0;1;0;49,27737463622;322,83689958567;-3,50744916952;1;;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 03-30.mp3;3;0;0;0;0;1;0;49,36147057404;303,40869820192;-3,31050520608;1;;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 04-30.mp3;4;0;0;0;0;1;0;49,75395264283;319,12613062492;-2,80269892580;1;;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 05-30.mp3;5;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 06-30.mp3;6;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 07-30.mp3;7;0;0;0;0;1;0;49,14691773814;300,57228582114;-3,17141896531;1;;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 08-30.mp3;8;0;0;0;0;1;0;48,85813658171;304,28305478190;-3,18854770429;1;;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 09-30.mp3;9;0;0;0;0;1;0;49,19482038133;300,79483930423;-3,08304467704;1;;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 10-30.mp3;10;0;0;0;0;1;0;49,12330339239;303,38043530496;-3,19527585307;1;;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 11-30.mp3;11;0;0;0;0;1;0;48,93724548540;305,18567425884;-2,94657872907;1;;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 12-30.mp3;12;0;0;0;0;1;0;49,63549683032;319,69504979527;-2,90741680223;1;;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 13-30.mp3;13;0;0;0;0;1;0;49,37482252241;311,30342849143;-3,73013469597;1;;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 14-30.mp3;14;1;0;0;0;1;0;52,84055053;379,4010535;-5,110399493;1;1;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 15-30.mp3;15;1;0;0;0;1;0;51,51785424;305,720958;-5,426853057;1;1;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 16-30.mp3;16;1;0;0;0;1;0;52,01022968;370,4751498;-4,104715478;1;1;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 17-30.mp3;17;1;0;0;0;1;0;61,51047873;316,4182722;-5,31307182;1;1;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 18-30.mp3;18;0;0;0;0;1;0;58,05317968886;301,69963661497;-2,59282131774;1;;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 19-30.mp3;19;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 20-30.mp3;20;1;0;0;0;1;0;64,35774726;384,3153151;-3,294112324;1;1;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 21-30.mp3;21;1;0;0;0;1;0;64,4602275;386,2479187;-4,142767874;1;1;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 22-30.mp3;22;1;0;0;0;1;0;60,44895762;538,5629546;-4,035318565;1;1;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 23-30.mp3;23;1;0;0;0;1;0;62,22489309;626,417917;-4,640073137;1;1;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 24-30.mp3;24;1;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 25-30.mp3;25;1;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 26-30.mp3;26;1;0;0;0;1;0;58,36534384;354,5288723;-5,036420607;1;1;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 27-30.mp3;27;1;0;0;0;1;0;59,4383976;388,5601784;-4,255059792;1;1;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 28-30.mp3;28;1;0;0;0;1;0;60,7865806;375,0885382;-4,527738769;1;1;1;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 29-30.mp3;29;1;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_43_17;1 - audio_24-05-2014_12_43_17 30-30.mp3;30;1;0;0;0;1;0;48,57331238;328,3288159;-4,187110562;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 01-30.mp3;1;1;0;0;0;1;0;57,83825402;594,4518332;-5,249753291;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 02-30.mp3;2;1;0;0;0;1;0;54,10403049;371,8792245;-3,980890328;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 03-30.mp3;3;1;0;0;0;1;0;61,73814698;356,1885413;-4,222095001;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 04-30.mp3;4;1;0;0;0;1;0;59,63752394;377,4955235;-3,839191065;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 05-30.mp3;5;1;0;0;0;1;0;60,67016472;390,8342335;-3,641379598;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 06-30.mp3;6;1;0;0;0;1;0;60,74615576;360,3103957;-3,255143804;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 07-30.mp3;7;1;0;0;0;1;0;60,10072373;302,1769427;-2,901362755;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 08-30.mp3;8;0;0;0;0;1;0;60,10840616383;1.630,03048430131;-2,74403611662;1;;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 09-30.mp3;9;1;0;0;0;1;0;66,03717357;414,5982344;-4,691655937;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 10-30.mp3;10;1;0;0;0;1;0;65,30175113;391,6365619;-3,576807249;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 11-30.mp3;11;1;0;0;0;1;0;63,51424489;384,8167703;-3,754174661;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 12-30.mp3;12;1;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 13-30.mp3;13;1;0;0;0;1;0;63,54115066;440,879469;-3,591178719;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 14-30.mp3;14;1;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 15-30.mp3;15;1;0;0;0;1;0;63,4341143;307,6310857;-4,473069591;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 16-30.mp3;16;1;0;0;0;1;0;65,16827047;370,0739855;-4,371063099;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 17-30.mp3;17;1;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 18-30.mp3;18;1;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 19-30.mp3;19;1;0;0;0;1;0;61,31367559;555,5121425;-4,499156331;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 20-30.mp3;20;1;0;0;0;1;0;60,68170525;533,3478198;-3,841343832;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 21-30.mp3;21;1;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 22-30.mp3;22;1;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 23-30.mp3;23;1;0;0;0;1;0;60,8005961;309,1973164;-3,927680804;1;1;1;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 24-30.mp3;24;1;0;0;0;1;0;61,24253118;436,816035;-3,762732322;1;1;;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 25-30.mp3;25;1;0;0;0;1;0;58,33157153;312,4066301;-4,191176377;1;1;;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 26-30.mp3;26;1;0;0;0;0;0;58,205153;365,1597239;-4,933814121;1;1;;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 27-30.mp3;27;1;0;0;1;0;0;51,30359335;409,0689175;-4,313395555;1;1;;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 28-30.mp3;28;1;0;0;1;0;0;51,5725277;300,0708306;-2,125731047;1;1;;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 29-30.mp3;29;1;0;0;0;0;0;;;;1;;;
listens1;24/05/14;12_48_18;1 - audio_24-05-2014_12_48_18 30-30.mp3;30;1;0;0;0;0;0;52,69651975;627,4325377;-4,472210068;1;1;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 01-30.mp3;1;1;0;0;1;0;0;51,27808622;301,4985705;-4,236798511;1;1;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 02-30.mp3;2;1;0;0;0;0;0;51,2429088;302,0766516;-4,825580272;1;1;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 03-30.mp3;3;1;0;0;0;0;0;54,82387101;311,7529401;-4,421370131;1;1;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 04-30.mp3;4;1;0;0;0;0;0;51,94384522;300,6725769;-4,25562325;1;1;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 05-30.mp3;5;1;0;0;0;0;0;49,8673374;303,8818906;-3,169376452;1;1;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 06-30.mp3;6;1;0;0;0;0;0;44,69314438;306,0225571;-6,126831691;1;1;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 07-30.mp3;7;1;0;0;1;0;0;43,06013337;429,646871;-5,476258059;1;1;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 08-30.mp3;8;1;0;0;0;0;0;;;;1;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 09-30.mp3;9;1;0;0;0;0;0;44,17453414;343,621912;-5,416186773;1;1;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 10-30.mp3;10;1;0;0;0;0;0;50,60533124;308,394988;-5,477570119;1;1;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 11-30.mp3;11;1;0;0;0;0;0;48,71489758;353,2250886;-5,277916181;1;1;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 12-30.mp3;12;1;0;0;1;0;0;;;;1;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 13-30.mp3;13;1;0;0;1;0;0;;;;1;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 14-30.mp3;14;1;0;0;0;0;0;;;;1;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 15-30.mp3;15;1;0;0;0;0;0;51,52237283;464,6636856;-6,324907751;1;1;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 16-30.mp3;16;1;0;0;0;0;0;;;;1;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 17-30.mp3;17;1;0;0;0;0;0;43,66691535;533,4481109;-4,313878159;1;1;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 18-30.mp3;18;0;0;0;1;0;0;46,21166342085;301,39803751139;-2,96490944453;0;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 19-30.mp3;19;0;0;0;1;0;0;44,53774732850;302,57810688101;-2,99915541787;0;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 20-30.mp3;20;0;0;0;1;1;0;53,10963839806;305,38625636483;-2,56865166035;1;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 21-30.mp3;21;0;0;0;1;0;0;53,84248403481;312,65773737839;-2,79661676211;0;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 22-30.mp3;22;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 23-30.mp3;23;0;0;0;0;1;0;53,27894386283;306,08829373578;-2,85800580585;1;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 24-30.mp3;24;0;0;0;0;1;0;54,32606796235;301,90070268402;-2,67778760903;1;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 25-30.mp3;25;0;0;0;0;1;0;53,86418570554;306,79033110673;-2,82973801375;1;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 26-30.mp3;26;0;0;0;0;1;0;52,94469311160;333,46775120297;-3,26140084946;1;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 27-30.mp3;27;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 28-30.mp3;28;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 29-30.mp3;29;0;0;0;0;1;0;58,74296825090;300,77286792713;-2,41698527025;1;;;
listens1;24/05/14;12_53_18;1 - audio_24-05-2014_12_53_18 30-30.mp3;30;0;0;0;0;1;0;59,14309690428;301,32079789546;-2,97021009653;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 01-30.mp3;1;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 02-30.mp3;2;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 03-30.mp3;3;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 04-30.mp3;4;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 05-30.mp3;5;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 06-30.mp3;6;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 07-30.mp3;7;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 08-30.mp3;8;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 09-30.mp3;9;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 10-30.mp3;10;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 11-30.mp3;11;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 12-30.mp3;12;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 13-30.mp3;13;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 14-30.mp3;14;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 15-30.mp3;15;0;0;0;0;1;0;;;;1;;;
listens1;24/05/14;12_58_19;1 - audio_24-05-2014_12_58_19 16-30.mp3;16;0;0;0;0;1;0;;;;1;;;
